company,period,kpi_name,value,target
alphatech_saas,2025-11,sgna_pct_revenue,0.5340943670685497,0.5340943670685497
alphatech_saas,2025-12,revenue,5863116.258317558,5863116.258317558
alphatech_saas,2025-12,gross_margin,0.6570411665779218,0.6570411665779218
alphatech_saas,2025-12,ebitda_margin,0.22090460554976699,0.22090460554976699
alphatech_saas,2025-12,sgna_pct_revenue,0.4361365610281548,0.4361365610281548
betamfg_inc,2023-01,revenue,15700689.92288876,15700689.92288876
betamfg_inc,2023-01,gross_margin,0.35320732180827125,0.35320732180827125
betamfg_inc,2023-01,ebitda_margin,0.03479628990462154,0.03479628990462154
betamfg_inc,2023-01,sgna_pct_revenue,0.31841103190364967,0.31841103190364967
betamfg_inc,2023-02,revenue,14401454.494635776,14401454.494635776
betamfg_inc,2023-02,gross_margin,0.3626796239501379,0.3626796239501379
betamfg_inc,2023-02,ebitda_margin,0.05710589805955945,0.05710589805955945
betamfg_inc,2023-02,sgna_pct_revenue,0.30557372589057846,0.30557372589057846
betamfg_inc,2023-03,revenue,15465555.115482174,15465555.115482174
betamfg_inc,2023-03,gross_margin,0.3676224293968443,0.3676224293968443
betamfg_inc,2023-03,ebitda_margin,0.05733292987764575,0.05733292987764575
betamfg_inc,2023-03,sgna_pct_revenue,0.31028949951919854,0.31028949951919854
betamfg_inc,2023-04,revenue,14892328.899132043,14892328.899132043
betamfg_inc,2023-04,gross_margin,0.35070039873362885,0.35070039873362885
betamfg_inc,2023-04,ebitda_margin,0.11109062745978966,0.11109062745978966
betamfg_inc,2023-04,sgna_pct_revenue,0.23960977127383917,0.23960977127383917
betamfg_inc,2023-05,revenue,15339731.024375921,15339731.024375921
betamfg_inc,2023-05,gross_margin,0.3691048838229182,0.3691048838229182
betamfg_inc,2023-05,ebitda_margin,0.0854952791819641,0.0854952791819641
betamfg_inc,2023-05,sgna_pct_revenue,0.283609604640954,0.283609604640954
betamfg_inc,2023-06,revenue,14523586.757292869,14523586.757292869
betamfg_inc,2023-06,gross_margin,0.3443129269348274,0.3443129269348274
betamfg_inc,2023-06,ebitda_margin,0.06062269518935322,0.06062269518935322
betamfg_inc,2023-06,sgna_pct_revenue,0.28369023174547414,0.28369023174547414
betamfg_inc,2023-07,revenue,15280075.489078319,15280075.489078319
betamfg_inc,2023-07,gross_margin,0.3538306267744815,0.3538306267744815
betamfg_inc,2023-07,ebitda_margin,0.03444578788451185,0.03444578788451185
betamfg_inc,2023-07,sgna_pct_revenue,0.3193848388899697,0.3193848388899697
betamfg_inc,2023-08,revenue,15950418.05822836,15950418.05822836
betamfg_inc,2023-08,gross_margin,0.3670641538488563,0.3670641538488563
betamfg_inc,2023-08,ebitda_margin,0.05871767755025035,0.05871767755025035
betamfg_inc,2023-08,sgna_pct_revenue,0.30834647629860595,0.30834647629860595
betamfg_inc,2023-09,revenue,14985321.645064786,14985321.645064786
betamfg_inc,2023-09,gross_margin,0.3585408245425603,0.3585408245425603
betamfg_inc,2023-09,ebitda_margin,0.05819255021287196,0.05819255021287196
betamfg_inc,2023-09,sgna_pct_revenue,0.30034827432968836,0.30034827432968836
betamfg_inc,2023-10,revenue,15159450.522376873,15159450.522376873
betamfg_inc,2023-10,gross_margin,0.3387316336007358,0.3387316336007358
betamfg_inc,2023-10,ebitda_margin,0.02954441911966253,0.02954441911966253
betamfg_inc,2023-10,sgna_pct_revenue,0.3091872144810733,0.3091872144810733
betamfg_inc,2023-11,revenue,16103127.919919008,16103127.919919008
betamfg_inc,2023-11,gross_margin,0.3582910257378427,0.3582910257378427
betamfg_inc,2023-11,ebitda_margin,0.1015124269622276,0.1015124269622276
betamfg_inc,2023-11,sgna_pct_revenue,0.25677859877561515,0.25677859877561515
betamfg_inc,2023-12,revenue,15992540.272004643,15992540.272004643
betamfg_inc,2023-12,gross_margin,0.3308382118389954,0.3308382118389954
betamfg_inc,2023-12,ebitda_margin,0.05638997855896916,0.05638997855896916
betamfg_inc,2023-12,sgna_pct_revenue,0.27444823328002627,0.27444823328002627
betamfg_inc,2024-01,revenue,14934007.23676215,14934007.23676215
betamfg_inc,2024-01,gross_margin,0.3452286126799274,0.3452286126799274
betamfg_inc,2024-01,ebitda_margin,0.02711082900369801,0.02711082900369801
betamfg_inc,2024-01,sgna_pct_revenue,0.31811778367622934,0.31811778367622934
betamfg_inc,2024-02,revenue,15660395.103906536,15660395.103906536
betamfg_inc,2024-02,gross_margin,0.34008559717945486,0.34008559717945486
betamfg_inc,2024-02,ebitda_margin,0.13699374513187623,0.13699374513187623
betamfg_inc,2024-02,sgna_pct_revenue,0.20309185204757862,0.20309185204757862
betamfg_inc,2024-03,revenue,15958329.592549996,15958329.592549996
betamfg_inc,2024-03,gross_margin,0.34056604324861006,0.34056604324861006
betamfg_inc,2024-03,ebitda_margin,0.03572350533955771,0.03572350533955771
betamfg_inc,2024-03,sgna_pct_revenue,0.30484253790905236,0.30484253790905236
betamfg_inc,2024-04,revenue,21876200.977548495,21876200.977548495
betamfg_inc,2024-04,gross_margin,0.3730612435720293,0.3730612435720293
betamfg_inc,2024-04,ebitda_margin,0.10936141420130997,0.10936141420130997
betamfg_inc,2024-04,sgna_pct_revenue,0.26369982937071934,0.26369982937071934
betamfg_inc,2024-05,revenue,15329535.145336982,15329535.145336982
betamfg_inc,2024-05,gross_margin,0.3531849793000111,0.3531849793000111
betamfg_inc,2024-05,ebitda_margin,0.05809099946367935,0.05809099946367935
betamfg_inc,2024-05,sgna_pct_revenue,0.29509397983633173,0.29509397983633173
betamfg_inc,2024-06,revenue,15088589.365207689,15088589.365207689
betamfg_inc,2024-06,gross_margin,0.34676588378463385,0.34676588378463385
betamfg_inc,2024-06,ebitda_margin,0.10145572986667306,0.10145572986667306
betamfg_inc,2024-06,sgna_pct_revenue,0.2453101539179608,0.2453101539179608
betamfg_inc,2024-07,revenue,16366143.20430693,16366143.20430693
betamfg_inc,2024-07,gross_margin,0.3517805285003616,0.3517805285003616
betamfg_inc,2024-07,ebitda_margin,0.06875580655474606,0.06875580655474606
betamfg_inc,2024-07,sgna_pct_revenue,0.28302472194561556,0.28302472194561556
betamfg_inc,2024-08,revenue,16533730.874996983,16533730.874996983
betamfg_inc,2024-08,gross_margin,0.3430993094631235,0.3430993094631235
betamfg_inc,2024-08,ebitda_margin,0.03930847197794312,0.03930847197794312
betamfg_inc,2024-08,sgna_pct_revenue,0.3037908374851804,0.3037908374851804
betamfg_inc,2024-09,revenue,15840106.291811777,15840106.291811777
betamfg_inc,2024-09,gross_margin,0.3353682656565216,0.3353682656565216
betamfg_inc,2024-09,ebitda_margin,0.09413704533297085,0.09413704533297085
betamfg_inc,2024-09,sgna_pct_revenue,0.24123122032355074,0.24123122032355074
betamfg_inc,2024-10,revenue,15428980.115667665,15428980.115667665
betamfg_inc,2024-10,gross_margin,0.3676023511171934,0.3676023511171934
betamfg_inc,2024-10,ebitda_margin,0.0895008417796826,0.0895008417796826
betamfg_inc,2024-10,sgna_pct_revenue,0.2781015093375108,0.2781015093375108
betamfg_inc,2024-11,revenue,16058840.274636172,16058840.274636172
betamfg_inc,2024-11,gross_margin,0.44975338402867454,0.44975338402867454
betamfg_inc,2024-11,ebitda_margin,0.07316924815580075,0.07316924815580075
betamfg_inc,2024-11,sgna_pct_revenue,0.3765841358728738,0.3765841358728738
betamfg_inc,2024-12,revenue,16760387.352877067,16760387.352877067
betamfg_inc,2024-12,gross_margin,0.34660947624420274,0.34660947624420274
betamfg_inc,2024-12,ebitda_margin,0.06851443825538489,0.06851443825538489
betamfg_inc,2024-12,sgna_pct_revenue,0.27809503798881785,0.27809503798881785
betamfg_inc,2025-01,revenue,16374623.908856368,16374623.908856368
betamfg_inc,2025-01,gross_margin,0.3556579382257967,0.3556579382257967
betamfg_inc,2025-01,ebitda_margin,0.130459003028026,0.130459003028026
betamfg_inc,2025-01,sgna_pct_revenue,0.22519893519777073,0.22519893519777073
betamfg_inc,2025-02,revenue,15955509.157027738,15955509.157027738
betamfg_inc,2025-02,gross_margin,0.34752707378512954,0.34752707378512954
betamfg_inc,2025-02,ebitda_margin,0.04714658473678216,0.04714658473678216
betamfg_inc,2025-02,sgna_pct_revenue,0.3003804890483474,0.3003804890483474
betamfg_inc,2025-03,revenue,16594409.291788368,16594409.291788368
betamfg_inc,2025-03,gross_margin,0.36399228180844717,0.36399228180844717
betamfg_inc,2025-03,ebitda_margin,0.08690454012449965,0.08690454012449965
betamfg_inc,2025-03,sgna_pct_revenue,0.2770877416839475,0.2770877416839475
betamfg_inc,2025-04,revenue,16825323.008570034,16825323.008570034
betamfg_inc,2025-04,gross_margin,0.3539832375823206,0.3539832375823206
betamfg_inc,2025-04,ebitda_margin,0.05122793235491603,0.05122793235491603
betamfg_inc,2025-04,sgna_pct_revenue,0.3027553052274045,0.3027553052274045
betamfg_inc,2025-05,revenue,17070103.696769692,17070103.696769692
betamfg_inc,2025-05,gross_margin,0.34067638793836436,0.34067638793836436
betamfg_inc,2025-05,ebitda_margin,0.09292991996586908,0.09292991996586908
betamfg_inc,2025-05,sgna_pct_revenue,0.24774646797249528,0.24774646797249528
betamfg_inc,2025-06,revenue,15937871.005124694,15937871.005124694
betamfg_inc,2025-06,gross_margin,0.36495326009232826,0.36495326009232826
betamfg_inc,2025-06,ebitda_margin,0.09028369188511526,0.09028369188511526
betamfg_inc,2025-06,sgna_pct_revenue,0.274669568207213,0.274669568207213
betamfg_inc,2025-07,revenue,16515735.541980272,16515735.541980272
betamfg_inc,2025-07,gross_margin,0.3367045602942869,0.3367045602942869
betamfg_inc,2025-07,ebitda_margin,0.09458069064968065,0.09458069064968065
betamfg_inc,2025-07,sgna_pct_revenue,0.24212386964460625,0.24212386964460625
betamfg_inc,2025-08,revenue,16048699.388465228,16048699.388465228
betamfg_inc,2025-08,gross_margin,0.33520612158853946,0.33520612158853946
betamfg_inc,2025-08,ebitda_margin,0.059502070261035864,0.059502070261035864
betamfg_inc,2025-08,sgna_pct_revenue,0.2757040513275036,0.2757040513275036
betamfg_inc,2025-09,revenue,16191955.970347736,16191955.970347736
betamfg_inc,2025-09,gross_margin,0.35751855973617047,0.35751855973617047
betamfg_inc,2025-09,ebitda_margin,0.08287270556335817,0.08287270556335817
betamfg_inc,2025-09,sgna_pct_revenue,0.27464585417281234,0.27464585417281234
betamfg_inc,2025-10,revenue,17130158.40116147,17130158.40116147
betamfg_inc,2025-10,gross_margin,0.3674995398897327,0.3674995398897327
betamfg_inc,2025-10,ebitda_margin,0.09824600181830392,0.09824600181830392
betamfg_inc,2025-10,sgna_pct_revenue,0.2692535380714288,0.2692535380714288
betamfg_inc,2025-11,revenue,16870696.735714775,16870696.735714775
betamfg_inc,2025-11,gross_margin,0.33632759340741064,0.33632759340741064
betamfg_inc,2025-11,ebitda_margin,0.09617475560677943,0.09617475560677943
betamfg_inc,2025-11,sgna_pct_revenue,0.24015283780063118,0.24015283780063118
betamfg_inc,2025-12,revenue,17474447.11036468,17474447.11036468
betamfg_inc,2025-12,gross_margin,0.3470016331488631,0.3470016331488631
betamfg_inc,2025-12,ebitda_margin,0.07060967647330084,0.07060967647330084
betamfg_inc,2025-12,sgna_pct_revenue,0.27639195667556227,0.27639195667556227
deltaretail_co,2023-01,revenue,17046790.68428533,17046790.68428533
deltaretail_co,2023-01,gross_margin,0.264902900251586,0.264902900251586
deltaretail_co,2023-01,ebitda_margin,-0.10004155164096956,-0.10004155164096956
deltaretail_co,2023-01,sgna_pct_revenue,0.3649444518925556,0.3649444518925556
deltaretail_co,2023-02,revenue,16777090.033358986,16777090.033358986
deltaretail_co,2023-02,gross_margin,0.2686623966522308,0.2686623966522308
deltaretail_co,2023-02,ebitda_margin,-0.13937507209670794,-0.13937507209670794
deltaretail_co,2023-02,sgna_pct_revenue,0.40803746874893876,0.40803746874893876
deltaretail_co,2023-03,revenue,18349573.249125388,18349573.249125388
deltaretail_co,2023-03,gross_margin,0.26191011643245626,0.26191011643245626
deltaretail_co,2023-03,ebitda_margin,-0.09093479033056893,-0.09093479033056893
deltaretail_co,2023-03,sgna_pct_revenue,0.3528449067630252,0.3528449067630252
deltaretail_co,2023-04,revenue,18740545.664073706,18740545.664073706
deltaretail_co,2023-04,gross_margin,0.2829813239012094,0.2829813239012094
deltaretail_co,2023-04,ebitda_margin,-0.051598418844864685,-0.051598418844864685
deltaretail_co,2023-04,sgna_pct_revenue,0.33457974274607405,0.33457974274607405
deltaretail_co,2023-05,revenue,19434514.520765238,19434514.520765238
deltaretail_co,2023-05,gross_margin,0.27534798030660496,0.27534798030660496
deltaretail_co,2023-05,ebitda_margin,-0.14265848614866358,-0.14265848614866358
deltaretail_co,2023-05,sgna_pct_revenue,0.4180064664552685,0.4180064664552685
deltaretail_co,2023-06,revenue,13313914.443959232,13313914.443959232
deltaretail_co,2023-06,gross_margin,0.26217121373025815,0.26217121373025815
deltaretail_co,2023-06,ebitda_margin,-0.10773717983233261,-0.10773717983233261
deltaretail_co,2023-06,sgna_pct_revenue,0.36990839356259075,0.36990839356259075
deltaretail_co,2023-07,revenue,17868331.31493493,17868331.31493493
deltaretail_co,2023-07,gross_margin,0.27253392161429074,0.27253392161429074
deltaretail_co,2023-07,ebitda_margin,-0.0911169848249783,-0.0911169848249783
deltaretail_co,2023-07,sgna_pct_revenue,0.36365090643926906,0.36365090643926906
deltaretail_co,2023-08,revenue,17956371.82832716,17956371.82832716
deltaretail_co,2023-08,gross_margin,0.261309965227843,0.261309965227843
deltaretail_co,2023-08,ebitda_margin,-0.08603617028592173,-0.08603617028592173
deltaretail_co,2023-08,sgna_pct_revenue,0.3473461355137647,0.3473461355137647
deltaretail_co,2023-09,revenue,18960294.757130854,18960294.757130854
deltaretail_co,2023-09,gross_margin,0.2676195940600792,0.2676195940600792
deltaretail_co,2023-09,ebitda_margin,-0.03445497131152436,-0.03445497131152436
deltaretail_co,2023-09,sgna_pct_revenue,0.30207456537160354,0.30207456537160354
deltaretail_co,2023-10,revenue,22317072.6266951,22317072.6266951
deltaretail_co,2023-10,gross_margin,0.26093952521398606,0.26093952521398606
deltaretail_co,2023-10,ebitda_margin,-0.14248611452020493,-0.14248611452020493
deltaretail_co,2023-10,sgna_pct_revenue,0.403425639734191,0.403425639734191
deltaretail_co,2023-11,revenue,21415640.356796008,21415640.356796008
deltaretail_co,2023-11,gross_margin,0.2654221213431393,0.2654221213431393
deltaretail_co,2023-11,ebitda_margin,-0.07176175658587873,-0.07176175658587873
deltaretail_co,2023-11,sgna_pct_revenue,0.33718387792901805,0.33718387792901805
deltaretail_co,2023-12,revenue,22639371.234977096,22639371.234977096
deltaretail_co,2023-12,gross_margin,0.27443268016134514,0.27443268016134514
deltaretail_co,2023-12,ebitda_margin,-0.11710906812023203,-0.11710906812023203
deltaretail_co,2023-12,sgna_pct_revenue,0.3915417482815772,0.3915417482815772
deltaretail_co,2024-01,revenue,17322241.0368491,17322241.0368491
deltaretail_co,2024-01,gross_margin,0.2617875677797463,0.2617875677797463
deltaretail_co,2024-01,ebitda_margin,-0.058671556524337726,-0.058671556524337726
deltaretail_co,2024-01,sgna_pct_revenue,0.3204591243040841,0.3204591243040841
deltaretail_co,2024-02,revenue,17606262.25603986,17606262.25603986
deltaretail_co,2024-02,gross_margin,0.22985112523364387,0.22985112523364387
deltaretail_co,2024-02,ebitda_margin,-0.06475783003180145,-0.06475783003180145
deltaretail_co,2024-02,sgna_pct_revenue,0.29460895526544534,0.29460895526544534
deltaretail_co,2024-03,revenue,19233438.58915199,19233438.58915199
deltaretail_co,2024-03,gross_margin,0.30102071159272437,0.30102071159272437
deltaretail_co,2024-03,ebitda_margin,-0.0013128394176212014,-0.0013128394176212014
deltaretail_co,2024-03,sgna_pct_revenue,0.3023335510103456,0.3023335510103456
deltaretail_co,2024-04,revenue,19306809.146608423,19306809.146608423
deltaretail_co,2024-04,gross_margin,0.2685967899187331,0.2685967899187331
deltaretail_co,2024-04,ebitda_margin,-0.03201266763835407,-0.03201266763835407
deltaretail_co,2024-04,sgna_pct_revenue,0.3006094575570872,0.3006094575570872
deltaretail_co,2024-05,revenue,18631668.463126,18631668.463126
deltaretail_co,2024-05,gross_margin,0.2905940402706034,0.2905940402706034
deltaretail_co,2024-05,ebitda_margin,-0.11914909818564325,-0.11914909818564325
deltaretail_co,2024-05,sgna_pct_revenue,0.4097431384562467,0.4097431384562467
deltaretail_co,2024-06,revenue,18739550.411305342,18739550.411305342
deltaretail_co,2024-06,gross_margin,0.28767016822049984,0.28767016822049984
deltaretail_co,2024-06,ebitda_margin,-0.06515643893024005,-0.06515643893024005
deltaretail_co,2024-06,sgna_pct_revenue,0.3528266071507399,0.3528266071507399
deltaretail_co,2024-07,revenue,19970601.613632075,19970601.613632075
deltaretail_co,2024-07,gross_margin,0.29019464504969417,0.29019464504969417
deltaretail_co,2024-07,ebitda_margin,-0.010453180012347072,-0.010453180012347072
deltaretail_co,2024-07,sgna_pct_revenue,0.30064782506204124,0.30064782506204124
deltaretail_co,2024-08,revenue,19545299.627175864,19545299.627175864
deltaretail_co,2024-08,gross_margin,0.28872391289846433,0.28872391289846433
deltaretail_co,2024-08,ebitda_margin,-0.06198081272839815,-0.06198081272839815
deltaretail_co,2024-08,sgna_pct_revenue,0.3507047256268625,0.3507047256268625
deltaretail_co,2024-09,revenue,19624914.588201497,19624914.588201497
